ISBN,CopyNumber,LibraryID,PurchaseDate,Condition,Status
9780140311259,2824,4,2017-10-03 19:50:22,Poor,On Shelf
9789506440824,2825,4,1982-04-02 20:41:12,Like New,On Shelf
9780156031196,2826,4,1997-11-18 14:31:52,Good,Checked Out
9780413772787,2827,3,1990-05-09 19:46:40,Good,On Shelf
9780452156616,2828,4,2017-07-16 16:37:34,Fine,Checked Out
9784770028969,2829,4,1987-01-23 18:37:50,Like New,On Shelf
9780060005696,2830,1,1997-08-17 11:56:56,Like New,On Shelf
9780553275605,2831,5,2017-08-12 15:25:19,Good,On Shelf
9780140435191,2832,5,1983-10-11 15:13:37,Poor,On Shelf
9780394299037,2833,1,2014-04-07 03:30:27,Fair,Checked Out
9782070766031,2834,3,1984-04-04 19:23:43,Fair,Checked Out
9780810111141,2835,4,1988-04-10 16:22:13,Like New,On Shelf
9781593080716,2836,2,2010-08-29 17:40:33,Fine,On Shelf
9780262240512,2837,1,2019-01-21 13:23:15,Like New,On Shelf
9780446612548,2838,3,2019-06-25 10:26:54,Fine,Checked Out
9780375836671,2839,4,2016-07-19 21:44:48,Like New,On Shelf
9780300093049,2840,5,1987-06-20 00:15:38,Poor,Checked Out
9780743287968,2841,5,1987-02-12 20:58:29,Good,On Shelf
9780060539825,2842,2,1996-12-04 08:15:08,Good,On Shelf
9780714530482,2843,3,1997-04-30 12:07:27,Fine,On Shelf
9780060894085,2844,2,1984-05-14 10:35:48,Fine,On Shelf
9780099429791,2845,2,2016-11-22 00:02:49,Good,On Shelf
9781932420340,2846,1,2005-12-30 06:15:06,Good,Checked Out
9781400033836,2847,3,1985-01-03 16:19:55,Fair,Checked Out
9780142180044,2848,2,2017-03-20 08:33:44,Poor,On Shelf
9780143036692,2849,5,2002-10-01 22:10:30,Fair,On Shelf
9780822217183,2850,3,1984-03-22 11:19:36,Like New,Checked Out
1593600119,2851,3,1992-03-23 00:44:24,Good,On Shelf
9780786893966,2852,2,2008-07-08 01:32:00,Like New,On Holds Shelf
9780394716992,2853,1,2015-04-16 10:57:36,Fine,On Shelf
9780425185506,2854,4,2020-10-13 19:58:54,Fine,On Shelf
9780486270616,2855,2,2013-02-18 00:37:33,Poor,Checked Out
9780140260892,2856,2,1988-07-17 20:50:22,Fine,Checked Out
9780425213100,2857,3,2016-04-04 13:37:12,Poor,On Shelf
9780691102573,2858,5,1992-05-06 17:14:49,Good,On Shelf
9780140286274,2859,5,2006-11-11 15:28:31,Fair,On Shelf
9780486435503,2860,5,2008-06-15 00:40:54,Like New,Checked Out
9780553384284,2861,1,1998-10-11 11:32:39,Like New,On Shelf
9780743564526,2862,2,2016-02-10 03:09:36,Good,Checked Out
9780425058190,2863,4,2012-08-30 12:56:53,Fine,On Shelf
9780722539019,2864,3,1993-01-05 04:19:59,Good,On Shelf
9781931082617,2865,2,2020-03-06 07:18:51,Poor,Checked Out
9780631163022,2866,4,1985-12-06 18:08:45,Fair,Checked Out
9780061121203,2867,2,1991-04-10 19:41:11,Fine,On Shelf
9780141301068,2868,1,1989-09-15 15:58:55,Like New,On Shelf
9780877477853,2869,4,1989-09-13 07:42:07,Good,On Shelf
9780345419088,2870,3,1982-04-17 19:28:55,Good,Checked Out
9781575665542,2871,2,1999-02-12 13:22:09,Like New,On Holds Shelf
9781553650430,2872,5,2010-01-02 18:20:10,Poor,On Shelf
9780007189953,2873,4,1990-02-15 10:00:24,Good,On Shelf
9780060524937,2874,1,2005-04-14 01:52:24,Fine,On Shelf
9780671037482,2875,5,2017-08-04 10:47:36,Good,On Shelf
9780785264699,2876,4,2019-10-28 04:54:07,Fine,On Shelf
9780451410382,2877,2,1993-09-28 22:27:20,Good,Checked Out
9780413752802,2878,2,2018-05-25 05:04:47,Fair,On Shelf
9780226142814,2879,3,2004-04-21 18:19:31,Fair,On Shelf
9781594865671,2880,4,2009-10-10 15:51:15,Like New,Checked Out
9780786940738,2881,5,2008-01-09 15:42:34,Good,On Shelf
9781593080150,2882,2,1993-11-29 02:15:14,Fair,On Shelf
9780312876067,2883,4,1982-06-19 15:30:53,Like New,On Holds Shelf
9781591169208,2884,3,2005-06-15 10:51:04,Fair,Checked Out
9780446610223,2885,1,2005-02-28 00:53:42,Fair,On Shelf
9780439829137,2886,4,1999-06-09 16:46:43,Poor,On Shelf
9780310929550,2887,3,2017-01-07 00:32:21,Good,On Shelf
9781400002214,2888,1,1984-02-15 19:08:29,Like New,On Shelf
9780140363333,2889,5,2009-10-11 10:39:43,Fine,Checked Out
9780811839747,2890,4,1994-06-16 02:46:23,Fine,Checked Out
9781583332054,2891,3,2007-09-20 03:59:25,Fine,On Shelf
9780439424691,2892,2,2013-03-05 04:30:15,Like New,On Shelf
9780060524395,2893,2,1983-02-25 12:33:18,Poor,On Shelf
9780618710508,2894,1,1982-04-13 16:48:44,Like New,On Shelf
9781413480948,2895,3,1985-05-28 13:14:41,Fair,On Shelf
9780312289515,2896,4,1981-08-05 03:36:17,Fine,On Shelf
9780140274233,2897,4,1988-01-18 08:43:31,Like New,Checked Out
9780671897079,2898,5,2008-05-07 07:17:19,Good,Checked Out
9781859842782,2899,1,2018-09-09 05:24:16,Fine,On Shelf
9780446678452,2900,5,1986-11-08 20:33:15,Poor,On Shelf
9780007169979,2901,3,1992-08-30 20:08:22,Like New,On Shelf
9780814742815,2902,1,1983-03-13 08:56:41,Fair,On Shelf
9780099297703,2903,4,2020-07-24 13:41:41,Like New,Checked Out
9780439071710,2904,4,2010-07-19 07:07:56,Like New,Processing
9780977616657,2905,4,1982-11-16 19:35:28,Fair,On Shelf
9781413900200,2906,2,2018-05-06 15:21:13,Good,Checked Out
9780691037790,2907,2,2011-06-24 20:30:29,Poor,On Shelf
9780571191635,2908,4,2009-03-28 07:29:04,Like New,On Shelf
9780671747589,2909,4,2005-09-11 16:37:20,Fine,Checked Out
9788427030978,2910,5,2018-11-24 13:03:36,Good,Checked Out
9780143036357,2911,2,1990-09-09 13:29:39,Fair,On Shelf
9781892395566,2912,4,1986-01-05 17:59:03,Fine,Checked Out
9780253209108,2913,2,1990-06-29 01:04:59,Good,Checked Out
9780449218471,2914,2,2005-07-15 00:20:41,Fine,On Holds Shelf
9780825429828,2915,4,2018-12-04 07:49:49,Fair,Checked Out
9780786855018,2916,1,2000-09-28 15:52:42,Like New,On Shelf
9781565849426,2917,1,1997-05-09 01:51:38,Fine,Checked Out
9780451219442,2918,5,2018-06-09 11:47:14,Like New,On Shelf
9780970016416,2919,4,2011-07-24 10:31:09,Fair,On Shelf
9780142302453,2920,2,1993-01-17 09:24:47,Like New,Checked Out
9780140018325,2921,4,2009-02-21 14:44:16,Good,On Shelf
9781400034680,2922,5,2000-01-10 19:39:12,Good,On Shelf
9780571209057,2923,3,1983-02-24 00:12:06,Fair,On Shelf
9784088736211,2924,4,1996-10-18 02:03:39,Fine,Checked Out
9789707707764,2925,4,1982-10-12 14:09:59,Fair,On Shelf
9780330412445,2926,4,2020-06-19 10:41:03,Fine,Checked Out
9780226307756,2927,1,2000-01-01 08:28:04,Poor,Checked Out
9780856686276,2928,4,2003-10-14 09:38:41,Fair,On Holds Shelf
9780143039822,2929,4,1985-08-08 15:41:42,Fair,On Shelf
9780330371858,2930,4,1991-10-30 13:27:37,Like New,On Shelf
9780872864283,2931,1,2009-10-22 12:45:38,Good,On Holds Shelf
9781400079377,2932,3,2006-02-18 06:13:37,Good,On Holds Shelf
9780198321477,2933,1,2001-09-06 16:30:45,Like New,On Shelf
9780671470722,2934,4,2003-09-19 01:34:39,Fair,Checked Out
9781887953795,2935,5,2010-07-22 00:06:06,Good,On Holds Shelf
9781419161308,2936,2,1985-12-31 12:56:47,Fine,On Holds Shelf
9780425147580,2937,4,1985-10-19 00:00:15,Poor,On Shelf
9780425203576,2938,2,2013-03-15 23:47:38,Like New,On Shelf
9780786809318,2939,1,2016-11-11 23:59:38,Good,On Shelf
9780783554525,2940,5,1987-07-02 19:52:00,Like New,On Shelf
9780755301942,2941,5,1993-06-27 02:33:09,Fine,Checked Out
9780743477109,2942,2,1984-10-03 16:15:12,Poor,On Shelf
9780060788384,2943,4,1993-11-26 11:59:36,Good,Checked Out
9780971702127,2944,2,1989-07-01 03:03:45,Fair,On Shelf
9781860429163,2945,2,2000-05-07 00:19:43,Fair,Processing
9780375829130,2946,1,1995-07-22 11:46:44,Fine,Checked Out
9781584858744,2947,4,2010-11-08 14:49:33,Like New,Checked Out
9780586071397,2948,1,1994-12-13 19:45:53,Fair,On Shelf
9781416939214,2949,4,2020-07-09 19:20:51,Good,On Shelf
9780340686034,2950,1,1992-12-03 01:07:09,Good,Processing
9781401301958,2951,3,1985-02-25 07:35:27,Fair,On Shelf
9781903436486,2952,4,2010-03-18 01:35:34,Fine,Checked Out
9781586638467,2953,4,2006-12-22 12:44:04,Like New,Checked Out
9781560600800,2954,4,2018-10-08 14:11:48,Poor,On Holds Shelf
9781903809501,2955,1,2013-04-14 01:25:08,Fair,On Shelf
9781883011956,2956,2,2001-09-23 09:31:38,Poor,On Shelf
9780553804911,2957,1,2003-10-29 11:48:53,Fine,On Shelf
9780691037387,2958,5,1990-04-05 09:10:12,Good,On Shelf
9780670913527,2959,4,2009-01-02 10:22:02,Fair,On Shelf
9780060565091,2960,5,2012-09-10 04:47:38,Poor,Checked Out
9780061014093,2961,4,2018-06-22 10:36:18,Fair,On Holds Shelf
9780425199381,2962,2,1995-06-28 06:27:43,Fair,On Shelf
9780385496094,2963,1,1990-07-17 06:53:27,Good,On Holds Shelf
9780679600268,2964,1,2008-01-04 14:44:18,Good,Checked Out
9780439271691,2965,3,2004-12-12 00:42:48,Good,On Shelf
9780750005944,2966,5,1980-06-23 11:25:23,Poor,On Shelf
9780099478935,2967,1,2019-10-05 08:11:54,Poor,On Shelf
9780001000391,2968,3,2008-12-10 13:42:46,Like New,On Shelf
20049130001,2969,5,2016-09-22 14:50:47,Poor,On Shelf
9780940322714,2970,1,2008-08-24 07:18:32,Fine,On Shelf
9781597770071,2971,5,2000-02-28 06:27:39,Good,On Shelf
9781593977795,2972,5,2013-08-09 17:14:32,Poor,Checked Out
9781569709047,2973,5,1994-10-03 06:33:21,Poor,Checked Out
9780814326114,2974,4,1987-05-27 02:30:34,Good,On Shelf
9780140274110,2975,1,2017-02-04 13:36:48,Like New,Processing
9780786855391,2976,5,1991-08-04 21:02:29,Fair,On Shelf
9780316779234,2977,5,2005-12-15 17:44:25,Like New,On Shelf
9780451221254,2978,5,1995-09-22 02:30:40,Poor,On Shelf
9781400033416,2979,3,2008-08-12 21:07:09,Fine,On Shelf
9781593072285,2980,5,1986-01-19 20:42:59,Good,Checked Out
9780141187396,2981,1,2007-04-17 13:47:59,Poor,Checked Out
9780451411396,2982,1,1989-07-17 11:08:53,Good,Checked Out
9780679643357,2983,3,1993-06-06 21:52:32,Like New,On Shelf
9780060957261,2984,4,1993-11-20 21:40:35,Fair,On Shelf
9780307277763,2985,4,2008-08-17 10:06:48,Fine,Checked Out
9780246136671,2986,5,2015-09-17 16:32:08,Fine,Checked Out
9780618260225,2987,1,2006-02-01 07:45:29,Like New,On Shelf
9781421503318,2988,2,2002-06-18 21:09:05,Poor,On Shelf
9780689804441,2989,4,2001-08-18 23:00:37,Good,On Shelf
9780140449112,2990,3,2017-10-17 12:33:41,Poor,On Shelf
9783804417830,2991,5,1990-04-26 20:21:13,Good,On Shelf
9781400032495,2992,2,2019-06-17 23:35:32,Fine,Checked Out
9780679643524,2993,4,1998-02-16 15:53:18,Fine,Checked Out
9780007158515,2994,4,2004-11-25 22:59:27,Fair,Checked Out
9780143039938,2995,4,2007-12-25 04:03:29,Fine,Checked Out
9780140447552,2996,3,2013-07-16 14:18:53,Poor,On Shelf
9780130977694,2997,3,1989-05-30 12:26:12,Good,Checked Out
9780872207882,2998,3,1980-09-01 11:04:44,Poor,Checked Out
9780679756767,2999,3,2001-10-10 21:42:14,Good,On Shelf
9780385339476,3000,5,1996-06-16 20:51:11,Fair,Checked Out
9780380813810,3001,2,2014-03-25 05:01:43,Fair,Checked Out
9780440182931,3002,3,1996-09-24 01:32:48,Fine,On Shelf
9780802043290,3003,3,2001-09-07 16:21:27,Poor,Checked Out
9781400075980,3004,2,2004-07-31 22:45:32,Fine,On Shelf
9780394705125,3005,3,2020-10-25 08:03:54,Fine,On Shelf
9780803724624,3006,5,1985-04-10 14:01:59,Fair,On Holds Shelf
9780760728505,3007,1,1998-04-23 06:27:24,Good,On Shelf
9780674995666,3008,5,2013-05-12 13:07:01,Poor,On Shelf
9780375727580,3009,1,2011-04-07 15:37:33,Like New,On Shelf
9781563899423,3010,5,1999-10-26 11:50:14,Fair,On Shelf
9780698118751,3011,3,2014-09-28 13:10:22,Fair,On Holds Shelf
9780345492869,3012,5,1988-02-15 06:19:06,Fine,On Shelf
9780739326220,3013,4,2006-11-21 03:52:44,Poor,Checked Out
9781556612008,3014,1,1987-05-30 05:23:05,Fine,Checked Out
9780755323005,3015,2,2017-04-18 17:07:39,Fair,On Shelf
9780439849586,3016,5,2012-01-23 05:02:31,Poor,On Shelf
9780743227193,3017,1,1996-11-27 14:07:36,Good,Processing
9780618070237,3018,4,2017-10-23 19:01:03,Fair,On Shelf
9780142003565,3019,2,2001-07-25 20:39:20,Good,On Shelf
9780140281910,3020,1,2001-02-27 19:28:35,Like New,Checked Out
9780316010764,3021,3,1983-07-29 22:28:48,Like New,Checked Out
9780425153970,3022,5,1991-02-08 14:12:18,Poor,Checked Out
9780393312874,3023,4,2000-08-17 19:31:46,Fine,On Shelf
9780312354077,3024,3,1998-07-26 10:04:07,Poor,Checked Out
9780393311396,3025,2,1989-12-19 01:29:59,Like New,On Shelf
9780525948926,3026,4,2011-07-23 10:17:10,Like New,Processing
9782070306022,3027,2,2002-09-24 08:21:51,Fair,On Shelf
9781931615037,3028,4,1990-11-18 23:24:32,Good,Checked Out
9781593555191,3029,5,2007-11-05 06:13:55,Fine,On Shelf
9780393329407,3030,1,1986-10-25 18:05:02,Fair,Checked Out
9780521297653,3031,5,2020-03-09 06:03:45,Poor,Processing
9781593080181,3032,1,1991-12-29 11:10:52,Poor,On Shelf
9780485006070,3033,4,2007-09-23 19:23:46,Fair,Checked Out
9781556524820,3034,5,1984-09-09 08:28:09,Fine,Checked Out
9780765316646,3035,2,1980-12-06 14:52:31,Like New,Checked Out
9780310247562,3036,2,2006-12-23 14:39:09,Fine,On Shelf
9780373250714,3037,2,1986-06-29 04:06:58,Fair,On Shelf
9780739339787,3038,5,2001-08-14 20:09:19,Fine,On Holds Shelf
9780767900317,3039,4,2006-11-09 20:28:03,Fine,Checked Out
9780688039691,3040,2,2006-03-21 04:08:20,Like New,On Shelf
9780486424620,3041,4,1999-02-04 01:36:11,Fine,Checked Out
9780385422987,3042,2,2003-03-29 17:15:12,Poor,On Shelf
9780426203650,3043,2,1989-11-19 06:59:37,Fine,On Shelf
9781401207922,3044,3,1989-08-28 07:39:03,Good,On Shelf
9780440237846,3045,2,2008-05-04 06:07:26,Like New,Checked Out
9780816147175,3046,5,2000-12-26 22:41:45,Fine,On Shelf
9780064434973,3047,3,2017-01-03 15:10:51,Fine,On Shelf
9780312878276,3048,3,2004-02-02 17:51:01,Good,Checked Out
9780767908184,3049,1,2017-09-23 20:31:23,Poor,On Shelf
9780060518653,3050,1,1980-05-21 00:43:39,Poor,On Shelf
9780765300355,3051,4,2010-07-30 16:50:36,Poor,On Shelf
9780471377580,3052,3,2010-11-15 02:36:04,Poor,On Holds Shelf
9780307350510,3053,5,2005-07-11 22:52:21,Good,Checked Out
9780334028963,3054,2,2015-05-08 23:36:52,Fair,Checked Out
9780195061666,3055,4,2020-08-06 19:56:51,Fine,On Shelf
9780689845338,3056,3,2010-04-27 12:14:43,Fair,Checked Out
9780739344248,3057,5,2008-04-05 23:41:33,Fine,Checked Out
9782723441780,3058,3,2011-09-27 21:40:58,Good,Checked Out
9781421513683,3059,3,1997-10-01 15:11:42,Poor,On Shelf
9781854790477,3060,4,1986-06-22 13:54:53,Fine,On Shelf
9781565124509,3061,3,1992-02-05 11:31:24,Like New,On Shelf
9780679768098,3062,2,1993-04-01 01:36:12,Fine,Checked Out
9780743527293,3063,1,2016-03-10 06:29:28,Good,On Shelf
9780375703409,3064,1,2020-03-19 02:10:11,Like New,Checked Out
9780060916497,3065,5,2008-05-02 19:37:10,Fair,On Shelf
9780872203525,3066,5,2007-08-25 06:32:45,Good,On Shelf
9780674644847,3067,2,2013-02-08 01:11:16,Fair,Checked Out
9780143036692,3068,5,1987-09-11 10:08:38,Like New,Checked Out
9780756401535,3069,2,2018-02-26 18:03:28,Good,Checked Out
9780517588376,3070,4,1980-09-08 09:26:19,Poor,Processing
9781593070694,3071,5,2008-07-25 20:24:30,Fair,Checked Out
9780312426033,3072,4,1996-01-30 06:05:06,Good,On Shelf
9781400095803,3073,2,1997-02-04 06:22:50,Fair,On Shelf
9780451529695,3074,4,1987-09-13 12:28:52,Good,Checked Out
9780786940738,3075,1,2017-08-30 11:37:16,Like New,Checked Out
9780415908085,3076,3,2016-10-13 15:02:12,Fine,On Shelf
9781595820938,3077,5,1991-04-28 00:53:41,Poor,On Shelf
9780140193701,3078,5,2020-06-17 17:08:39,Fine,On Shelf
9780778320265,3079,1,2014-11-12 14:41:37,Fair,Checked Out
9781406503432,3080,4,2010-04-05 04:15:41,Good,On Shelf
9780452284982,3081,4,1980-02-03 21:38:12,Like New,Checked Out
9780740721359,3082,3,1994-11-09 17:31:08,Poor,On Shelf
9780767911795,3083,4,1984-09-16 13:48:55,Like New,On Shelf
9781598160154,3084,3,1998-04-23 11:13:49,Fair,On Shelf
9780060955229,3085,5,1982-01-09 09:56:17,Good,On Shelf
9780758207302,3086,4,1986-11-01 01:35:17,Poor,On Shelf
9780446677493,3087,5,1989-04-14 10:04:47,Good,On Shelf
9780765353702,3088,1,1989-02-26 12:30:32,Fair,On Shelf
9780312981662,3089,5,1994-04-27 13:41:29,Fair,Checked Out
9780861713455,3090,5,1984-03-03 10:11:43,Good,On Holds Shelf
9780060591717,3091,3,2012-01-03 18:17:14,Fair,Checked Out
9780553382167,3092,1,2000-08-06 19:22:57,Fair,On Shelf
9780894805950,3093,4,1997-01-19 08:15:22,Fine,Checked Out
9780802131355,3094,2,2005-10-04 06:10:00,Like New,On Shelf
9781591168041,3095,4,1983-01-02 15:32:16,Fine,Checked Out
9780140443943,3096,5,2004-05-27 22:36:44,Fair,Checked Out
9781590592168,3097,2,2020-05-12 18:36:49,Poor,Checked Out
9780312853020,3098,4,1996-10-22 01:05:17,Like New,On Holds Shelf
9780007171996,3099,4,2018-11-18 11:44:17,Poor,On Shelf
9780060194918,3100,3,2008-02-19 00:14:00,Poor,Processing
9780743264693,3101,1,1995-05-12 19:24:58,Like New,On Shelf
9780373247950,3102,2,2020-01-08 05:59:23,Poor,Checked Out
9780224036405,3103,1,1982-06-12 10:08:53,Good,On Shelf
9780751506464,3104,2,1991-01-13 19:25:51,Fair,Checked Out
9780976401100,3105,1,2006-12-03 11:59:47,Fair,On Shelf
9780907129073,3106,2,1999-03-26 09:47:58,Like New,On Shelf
9780300106640,3107,3,2020-07-25 22:05:15,Good,Checked Out
9780439375900,3108,4,1987-12-15 12:51:02,Fine,Checked Out
9780061126529,3109,4,1982-04-02 18:22:32,Fair,On Shelf
9780808553038,3110,4,2010-07-07 10:38:25,Fine,On Shelf
9780373802357,3111,2,1987-09-30 04:44:02,Poor,On Holds Shelf
9780345329455,3112,2,2016-01-17 22:52:22,Fine,On Holds Shelf
9782266102711,3113,4,2006-06-06 18:03:32,Like New,On Shelf
9780812694536,3114,2,1998-02-04 16:49:50,Fair,On Shelf
9780812966008,3115,3,1989-01-18 00:04:04,Poor,On Holds Shelf
9780425210758,3116,4,1986-05-03 02:15:03,Fine,Checked Out
9780465014873,3117,1,1999-03-21 20:38:33,Poor,Processing
9780822560562,3118,1,2013-10-18 14:32:43,Good,On Shelf
9780750937252,3119,5,1995-04-21 15:58:06,Fair,On Shelf
9781400032822,3120,2,2013-07-05 12:04:28,Good,On Shelf
9780140446364,3121,5,1984-11-12 12:35:44,Fair,Processing
9780394758268,3122,1,2010-04-28 00:17:14,Fine,On Shelf
9780553583151,3123,5,2009-10-21 23:03:10,Good,Checked Out
9780394846972,3124,5,1996-01-09 15:22:56,Fair,On Shelf
9780312321192,3125,3,1994-11-22 02:08:55,Fine,Checked Out
9781593070540,3126,3,1985-06-02 17:45:30,Like New,Checked Out
9780879975319,3127,3,2017-09-29 23:13:49,Fair,On Shelf
9782268031675,3128,5,1992-06-08 16:57:43,Poor,On Shelf
9780316544986,3129,4,1983-09-30 22:08:20,Fair,On Shelf
9780722533949,3130,3,1995-05-11 06:06:27,Good,On Shelf
9780060958336,3131,2,2010-05-02 20:16:05,Like New,Checked Out
9780822002420,3132,2,1980-01-15 21:58:42,Fine,Checked Out
9780375826894,3133,3,2002-02-23 08:22:43,Fair,Checked Out
9780340831205,3134,3,1993-08-30 03:32:09,Fine,Checked Out
9781401207922,3135,3,2007-08-20 23:10:40,Good,On Shelf
9780446696630,3136,1,2012-02-24 21:30:45,Fine,On Shelf
9788466312806,3137,3,1996-05-23 22:59:44,Poor,Checked Out
9780719071157,3138,1,1996-12-09 20:05:40,Fine,On Shelf
9781553650430,3139,1,2005-08-16 22:16:05,Good,On Shelf
9780312150600,3140,1,1987-05-06 09:34:16,Fine,On Shelf
9780373285389,3141,5,2017-10-23 02:11:35,Like New,Checked Out
9780800631284,3142,3,2016-12-01 08:18:28,Fine,Checked Out
9780440979753,3143,4,2014-12-31 01:14:25,Fine,On Shelf
9780736904940,3144,1,1996-08-09 15:17:15,Good,Checked Out
9780664241582,3145,2,2011-08-05 15:04:57,Like New,On Shelf
9780747569121,3146,3,2001-03-02 06:08:02,Good,On Shelf
9780892967896,3147,4,2015-02-26 01:24:28,Like New,Checked Out
9780395883976,3148,3,2015-03-12 14:35:51,Fair,Checked Out
9780821773680,3149,5,2013-01-26 08:29:35,Fair,Processing
9780525477624,3150,2,1982-09-30 09:35:55,Fair,Checked Out
9780425210277,3151,4,2010-12-16 22:12:01,Fine,On Shelf
9780143035008,3152,4,2011-07-04 21:46:58,Poor,On Shelf
9780940450363,3153,5,2004-04-21 03:29:10,Good,On Shelf
9780449218471,3154,5,2019-11-10 07:30:00,Fine,On Shelf
9780679728825,3155,1,1986-04-26 20:25:31,Fine,On Shelf
9780451209795,3156,5,2009-03-30 20:12:26,Fair,On Shelf
9780399154300,3157,1,2004-11-24 20:29:05,Poor,Checked Out
9780684857084,3158,4,1982-11-29 05:27:34,Fine,On Shelf
9780571219353,3159,1,1995-01-15 12:33:38,Like New,On Shelf
9780141182803,3160,2,2018-01-16 20:46:11,Poor,On Shelf
9780743477369,3161,4,2015-12-15 16:19:52,Good,On Shelf
9788426131928,3162,2,1990-09-22 12:00:55,Good,On Shelf
9780451219718,3163,5,1986-05-11 01:32:09,Good,On Shelf
9781568821788,3164,2,2015-08-01 09:01:27,Like New,Checked Out
9780843124927,3165,2,2005-12-11 04:00:26,Good,On Shelf
9780071460828,3166,3,1997-06-16 17:08:45,Poor,Checked Out
9780452284234,3167,5,2011-03-21 05:12:29,Good,On Shelf
9780670060238,3168,4,1984-03-20 11:58:28,Fine,On Shelf
9780691102573,3169,5,2007-01-05 17:57:20,Fine,On Shelf
9780007105045,3170,1,1990-11-13 01:06:18,Fine,On Shelf
9781572704497,3171,5,2012-05-20 16:04:55,Fair,Checked Out
9780345461629,3172,3,1995-08-16 22:56:04,Poor,Checked Out
9780140188264,3173,1,1986-09-26 20:41:44,Poor,On Shelf
9780886773489,3174,2,1995-06-21 14:37:32,Poor,Checked Out
9780590209342,3175,1,1991-05-02 19:12:41,Good,On Shelf
694055000612,3176,1,2013-02-10 04:24:31,Like New,Checked Out
9780836217353,3177,3,2008-07-15 11:26:07,Good,On Shelf
9780747571773,3178,1,1994-09-28 05:14:16,Good,Checked Out
9780312118181,3179,5,1993-10-30 02:16:31,Poor,On Holds Shelf
9780425214244,3180,1,1999-09-14 06:41:19,Like New,On Shelf
9781585676606,3181,4,1992-01-30 04:17:58,Like New,Processing
9780525409816,3182,5,2008-10-12 04:29:05,Fair,On Shelf
9780439746854,3183,4,1980-04-04 18:32:22,Fair,On Shelf
9780465003129,3184,2,1989-02-06 22:30:02,Like New,On Shelf
9780517333419,3185,1,2010-01-08 13:29:53,Good,Checked Out
9780141184883,3186,2,1988-03-16 20:16:24,Fine,Checked Out
9781400095292,3187,5,2013-05-26 06:59:12,Poor,On Shelf
9780618219063,3188,5,1980-05-29 15:59:21,Good,Checked Out
9780743482844,3189,4,2008-11-03 12:27:42,Good,Checked Out
9780393977516,3190,4,1987-08-09 08:59:52,Like New,On Shelf
9780553381535,3191,1,1985-09-14 08:14:17,Poor,Checked Out
9781593080716,3192,2,2015-04-02 12:45:54,Like New,On Shelf
9780345377968,3193,2,1984-05-02 08:12:42,Fine,On Shelf
9780440979753,3194,2,2009-05-06 16:35:06,Fine,On Shelf
9780452287143,3195,1,1997-01-28 01:13:26,Fine,On Shelf
9780689305641,3196,5,2000-02-17 22:18:35,Like New,On Shelf
9780679740582,3197,4,2015-12-15 13:02:07,Fine,On Shelf
9780679887430,3198,4,2001-09-19 02:16:38,Good,On Shelf
9781857331646,3199,1,1990-05-05 07:44:58,Fine,Checked Out
9789571343891,3200,2,2007-08-19 00:12:49,Fine,On Shelf
9780727840011,3201,1,1998-05-09 05:38:13,Poor,On Shelf
9780805069372,3202,3,2000-07-12 22:49:42,Poor,On Shelf
9781421506111,3203,3,1983-06-15 02:56:33,Poor,Checked Out
9780374175474,3204,5,2018-07-07 21:48:56,Fine,Checked Out
9780375724954,3205,2,1990-04-09 16:59:32,Poor,Checked Out
9780140186574,3206,1,1986-11-03 18:04:09,Good,Checked Out
9780786282821,3207,4,1988-03-21 04:15:02,Poor,On Shelf
9780062513342,3208,1,2013-07-07 14:51:21,Poor,On Shelf
9780312321185,3209,2,2015-05-14 05:16:32,Good,On Shelf
9780684841212,3210,3,2005-09-04 07:46:02,Poor,On Shelf
9781892391186,3211,5,2006-01-16 06:35:01,Fine,On Holds Shelf
9780156027656,3212,4,1993-05-11 04:01:37,Like New,On Shelf
9780060792787,3213,3,1987-01-04 01:05:02,Fine,On Shelf
9780739333778,3214,2,2001-06-07 09:52:38,Poor,Checked Out
9780345432407,3215,2,1992-03-04 12:14:16,Fine,On Shelf
9781589880023,3216,2,2006-01-24 15:17:13,Like New,On Shelf
9780500203521,3217,4,2011-07-18 10:57:47,Poor,On Shelf
9780689860065,3218,2,2015-11-15 12:35:05,Fair,Checked Out
9780224064699,3219,2,1985-11-06 19:40:54,Good,On Shelf
9780151400034,3220,1,2009-10-23 19:15:57,Good,On Shelf
9780156913218,3221,5,1980-06-02 22:15:53,Like New,Processing
9780373793242,3222,3,2019-01-27 16:44:06,Good,Processing
9780805427318,3223,2,1982-09-26 21:27:51,Like New,Checked Out
9781421506135,3224,5,1980-02-09 14:09:42,Fair,On Shelf
9780446607278,3225,4,2018-04-19 19:34:21,Fair,On Shelf
9780140297782,3226,1,2000-08-24 05:55:04,Fine,On Shelf
9782070418015,3227,5,1993-12-16 09:39:45,Like New,On Shelf
9781892597380,3228,4,1983-11-02 11:50:41,Good,On Holds Shelf
9780679730613,3229,2,2009-12-20 11:11:15,Poor,On Shelf
9780316284950,3230,1,1989-01-21 10:03:32,Like New,On Shelf
9780140299939,3231,1,1999-11-11 21:47:00,Good,On Shelf
9780786940752,3232,1,1980-05-26 16:44:16,Poor,On Shelf
9780802806413,3233,4,2004-10-01 09:59:35,Fair,On Shelf
9780140280463,3234,5,2007-01-26 11:16:36,Fair,On Shelf
9781565044043,3235,4,2004-11-08 10:55:45,Fair,Checked Out
