PatronID,ISBN,LibraryID,DatePlaced
32,9780786868995,2,1988-05-05 09:51:36
643,9780425167281,3,2011-12-14 21:46:05
85,9780393096231,3,2012-11-19 09:29:30
12,9780099481683,2,2000-05-10 19:14:44
984,9781888451702,1,2018-02-01 17:34:26
667,9780940450363,2,1982-10-23 00:34:04
611,9780345479075,4,2000-07-04 12:32:08
250,9780912050263,5,2017-05-29 17:41:51
183,9780141180366,5,2007-10-13 22:42:01
890,9780943015538,3,2013-07-01 03:49:44
666,9781931082303,4,1990-02-27 18:34:46
226,9780060735418,1,2000-05-17 11:15:27
154,9780670037568,2,1996-03-04 23:54:22
923,9780451025012,3,1994-04-06 21:45:24
582,9780140448078,1,1991-07-01 13:33:09
483,9780452253803,5,2002-11-01 09:38:09
660,9780345538376,4,2012-04-11 06:21:36
256,9780061126529,4,1991-09-01 04:13:44
727,9780764525902,2,1990-02-12 06:10:42
709,9780822002963,1,2017-09-02 04:47:01
803,9780806512266,4,2015-04-09 20:19:44
113,9780140247749,5,2009-08-14 11:38:04
157,9780684843124,5,2003-01-18 19:24:27
935,9780929093093,1,2017-04-17 04:56:30
117,9781593080365,1,2010-02-13 01:12:53
349,9781932416244,1,1998-08-17 02:28:20
906,9780679736400,5,1982-11-19 22:25:15
983,9780061054679,5,1994-03-04 14:22:18
30,9781421506555,5,1981-10-31 23:57:21
809,9781581807745,5,2005-05-13 01:10:02
175,9780812534832,1,2003-08-25 16:41:06
674,9780385732338,5,1987-09-28 19:29:40
70,9780143037750,3,1993-01-12 23:26:50
600,9780743231534,4,1998-02-16 04:25:14
345,9780452274044,2,1987-12-03 07:54:22
388,9780448439044,2,1980-03-08 09:09:55
664,9780747267195,1,1988-08-12 10:18:27
139,9780883683231,4,1997-10-13 19:00:24
627,9780375725784,4,1990-05-17 08:28:49
929,9781560970705,1,2005-09-14 05:26:59
10,9780446675369,2,2016-11-19 22:47:55
118,9780312181109,2,2000-11-12 20:50:52
667,9780141182674,5,2017-02-04 12:21:44
440,9781594831164,1,1998-01-10 13:35:53
614,9781741045918,1,1991-05-26 21:28:15
527,9780743449021,3,1998-04-23 04:39:38
201,9780375415807,1,2006-08-15 03:11:24
802,9780520239326,3,2012-07-09 19:41:59
816,9780140172133,3,2018-04-09 20:54:32
873,9780425201398,3,1995-11-30 08:11:20
783,9780385086165,3,1981-10-03 09:56:04
481,9780743453141,3,1989-11-27 13:51:41
349,9780312199432,3,1982-05-26 20:35:38
504,9780606300940,3,1991-12-22 11:04:10
100,9780743260169,2,2010-10-10 07:26:22
173,9780451191151,3,1986-12-07 18:42:26
388,9780553804812,4,2006-09-06 07:58:44
406,9781586633585,1,1986-11-21 21:55:45
523,9788466313599,4,2008-06-28 14:18:39
238,9780747562832,2,2006-01-20 16:51:36
974,9780553588194,4,2009-09-08 08:02:13
199,9780553381009,5,1993-05-23 02:47:27
707,9781400034413,4,2008-01-10 01:35:29
72,9780679867128,5,2000-05-01 04:56:12
537,9780380620005,1,1983-09-03 11:32:00
398,9780967469782,3,2015-09-22 19:10:16
528,9780505523242,2,1992-01-30 11:42:19
924,9780345466396,4,2006-08-08 12:07:57
592,9780375703065,5,2006-07-22 12:21:14
471,9780517293638,2,1990-08-29 14:28:42
449,9780140275360,2,1982-10-03 04:19:16
642,9780571164660,3,1987-09-01 06:01:55
414,9780142437636,3,2004-06-17 19:29:30
742,9780312890186,2,1984-06-21 22:47:10
213,9780373632442,1,2012-04-06 14:33:56
704,9780618710317,5,2019-02-02 07:52:27
172,9780312937690,2,2004-08-27 22:36:50
40,9780385335973,3,2005-07-13 04:51:30
75,9780843955859,5,2017-03-13 09:22:27
106,9780060594527,5,1991-01-26 17:00:49
886,9781590596241,5,2018-07-15 20:32:28
258,9780441014835,5,2001-02-22 12:58:50
881,9780872201774,2,1987-06-09 22:25:27
815,9781572705470,2,1999-12-05 10:31:23
704,9780684848150,3,1998-06-17 20:34:43
725,9781593076405,4,2011-01-14 00:28:00
271,9780441002535,5,2019-11-07 03:57:56
976,9780786812912,3,2007-07-29 16:38:52
579,9780156032643,5,2016-12-27 01:43:36
153,9780717802418,4,1999-04-28 09:20:37
518,9780688143923,1,1990-02-25 09:16:43
360,9781560978008,1,2007-01-16 18:14:14
828,9780727859624,2,2018-11-17 09:47:40
355,9780743564410,1,1985-05-26 09:34:56
310,9780446691437,2,2001-05-09 08:18:40
47,9781878972187,4,2009-10-02 03:28:00
539,9780575402904,4,1993-01-30 13:41:11
28,9782859405465,5,2009-08-09 20:57:37
132,9782868050137,1,1995-12-11 19:02:51
403,9780425084786,3,2014-11-30 13:34:05
341,9780007117536,1,2013-08-01 11:52:26
283,9780143034759,4,1998-07-02 02:35:32
765,9781883477370,1,2003-07-26 10:21:36
636,9780060506049,3,1985-07-16 17:33:46
106,9782290327500,3,1981-07-27 06:52:19
75,9780786016075,2,2000-09-08 19:00:16
577,9780060735425,3,1998-09-16 16:05:38
467,9780060548285,2,1996-10-23 00:40:44
371,9780786940752,5,2003-06-16 10:43:10
666,9780395606490,5,2017-12-01 07:04:09
728,9780879971540,1,2006-06-17 23:42:49
545,9780743272773,1,1988-02-07 19:55:56
680,9780192804099,2,1996-03-05 13:07:26
880,9780898709797,2,2003-09-15 13:10:51
294,9781587263880,1,1987-03-23 06:29:54
424,9780765349118,4,1990-12-28 00:29:16
322,9780786932726,4,2008-12-15 02:18:26
502,9780939666508,4,1992-07-16 19:43:51
515,9780141012254,5,1999-08-09 13:33:36
452,9780006353287,2,2017-01-05 17:38:22
429,9780312354374,3,1999-08-17 23:52:55
598,9781590301876,3,2011-06-09 17:22:16
592,9780345301116,1,2014-09-28 06:53:45
212,9780140447200,4,2001-04-30 08:13:55
894,9780060096687,2,1994-05-05 20:51:38
924,9783442730506,5,2015-10-21 03:47:29
605,9780515094657,1,1992-06-26 23:43:33
731,9780821726846,4,2005-01-19 17:42:46
627,9780375711169,3,1999-08-11 18:31:39
1,9781423323235,5,1989-04-07 14:06:05
269,9780486442174,1,1993-09-08 02:39:45
11,9780701176082,1,2016-05-05 11:57:00
865,9780618654796,1,2017-04-02 12:56:44
986,9780736903707,2,1981-05-03 00:13:57
849,9782253142447,2,2003-11-19 09:01:10
372,9780517146545,4,2019-07-17 05:51:20
393,9780316168816,5,1999-08-14 14:05:15
33,9780425209615,1,2020-01-04 23:26:52
823,9780425193792,5,2019-07-01 00:29:52
736,9780452286757,4,2017-12-14 12:52:51
88,9781853261480,1,1989-10-08 17:41:44
163,9780060518653,5,1994-10-20 06:18:49
189,9780140481938,1,1980-06-03 19:08:55
655,9780226142814,2,2017-02-17 01:48:22
724,9781416531043,5,1987-05-24 17:58:41
860,9780738209258,1,2002-05-11 07:02:35
616,9780674990333,4,1985-01-12 17:36:00
164,9781400033836,1,1980-12-27 22:54:40
133,9780974016719,3,1983-10-18 05:26:57
628,9780140055771,3,2020-04-22 13:29:37
199,9781400150687,4,2003-12-24 11:26:31
668,9780806115603,5,1989-06-29 20:03:31
876,9780060609177,1,2014-07-29 19:56:34
446,9780060841829,5,1990-07-02 05:08:37
400,9780345434814,2,2019-07-28 22:45:05
105,9780439443364,1,2003-07-07 08:13:48
737,9780872208209,3,1981-02-19 06:41:13
863,9780312317089,1,2007-10-05 03:15:24
803,9780755301942,4,1983-10-11 19:48:42
160,9780394759845,2,2012-08-08 22:29:57
484,9780061125256,1,1995-09-15 04:09:47
93,9781590595527,2,1980-09-15 17:42:25
572,9782070377824,3,1987-12-06 09:21:53
154,9781857151435,5,1986-07-18 00:51:50
993,9781572704497,4,2013-10-13 10:38:22
245,9780752858500,3,1998-11-13 22:42:37
649,9780441012596,1,1980-12-10 17:09:57
160,9780393328868,4,1998-02-26 16:43:05
671,9780307346582,3,2010-09-07 22:50:03
595,9780141312620,2,1984-04-28 09:06:10
96,9780785819110,5,1984-06-13 07:13:42
284,9781859842843,4,1992-03-11 00:55:10
780,9780646418421,2,2009-01-07 18:01:43
323,9780525949787,2,1982-05-03 01:23:02
242,9780451205148,3,1985-04-04 20:41:52
247,9780307264220,2,1984-05-24 03:41:13
700,9780140296617,4,1994-08-04 00:56:05
838,9780425194997,5,2009-02-10 07:51:46
305,9780140446364,1,2006-10-05 13:28:00
881,9780765313188,1,2017-09-10 17:21:37
792,9780375708367,4,2007-10-04 08:49:54
136,9783551768612,3,1982-04-02 22:59:31
369,9780375760600,1,2000-07-09 16:02:12
330,9780743536950,3,2001-04-25 12:33:02
87,9780064407311,4,1990-08-30 22:49:16
400,9780810114685,4,1987-06-22 00:45:03
492,9780375431531,5,2014-12-10 01:57:30
695,9781400043361,5,1980-09-13 04:01:20
509,9781852428082,3,1984-09-05 02:00:31
65,9780764585746,5,1986-09-11 03:19:34
910,9780810915879,1,2010-12-28 05:30:51
976,9780756401535,4,1998-03-16 22:35:21
939,9781591164593,3,1994-01-26 22:52:33
395,9780385023511,5,1994-04-04 00:55:40
697,9780441008766,2,1997-03-01 05:55:51
372,9780750002462,2,2005-06-17 20:29:59
561,9780613359603,3,2014-01-31 21:45:20
32,9780785268833,2,1991-04-28 22:47:50
808,9782226126269,4,1987-02-18 14:23:18
859,9780307383419,4,2000-06-05 07:24:27
356,9788478888849,5,2006-01-18 23:49:14
4,9780394862545,4,1995-09-09 18:42:19
149,9780435124090,1,2006-03-29 00:13:02
974,9780439291491,4,2007-04-24 23:00:41
108,9780751506488,1,1989-05-13 16:41:03
423,9781401301361,3,1998-02-28 13:10:40
732,9780765600042,5,2007-05-31 16:20:31
238,9780440409717,3,1981-09-05 21:24:04
889,9781883011093,1,2010-06-19 03:42:50
198,9780061136900,5,2019-10-20 04:41:55
772,9780812976151,2,2007-08-26 18:58:58
66,9780765314932,4,1983-12-25 04:32:45
938,9781593074067,1,2009-06-09 14:39:37
846,9780553346114,5,2013-02-03 20:05:40
652,9781565847040,1,2011-02-18 09:30:54
192,9780756403911,5,2020-03-09 01:01:01
269,9780805242256,4,2020-08-06 08:32:24
464,9781557344038,2,2005-08-12 01:20:30
141,9780142401989,3,2015-03-10 14:26:08
207,9780786809301,3,2020-11-11 15:25:32
428,9781931082723,5,2016-01-23 03:12:47
425,9781401307783,5,1984-08-12 20:14:35
59,9781932857191,5,2005-02-05 23:03:14
462,9781884612466,1,2000-10-26 09:09:30
130,9780142001417,5,1982-04-11 13:39:04
689,9780375826894,2,2009-01-21 22:53:16
201,9781593074661,2,1983-10-24 22:53:59
584,9780877477853,2,2001-06-25 03:57:52
632,9780760328248,2,1982-10-20 02:51:30
14,9780385340540,2,1998-11-25 15:33:30
797,9781857024692,3,1981-12-18 11:54:34
281,9781421506302,5,1997-02-01 11:01:36
971,9789722330978,1,1988-11-07 14:03:55
694,9780066619910,2,1980-01-09 06:49:47
813,9780375756993,1,2013-07-05 08:14:52
830,9780380010325,5,1998-08-25 19:30:55
24,9780140364545,2,1998-10-25 11:37:43
349,9789722331326,1,1993-06-02 23:25:21
312,9780345484291,3,2010-11-24 17:15:08
799,9781416540267,4,2017-06-26 18:36:13
812,9780767900317,1,1999-01-23 12:45:54
836,9780143037439,5,1990-04-20 19:02:50
563,9781598870541,3,1988-04-17 12:24:04
364,9780385499842,3,2004-10-05 07:34:32
627,9780714530031,1,1987-08-23 11:47:35
602,9780712664561,5,2015-07-08 19:34:14
915,9784088731445,5,2019-06-23 14:05:39
181,9780786929504,5,2000-04-02 13:32:00
109,9781590302484,1,2005-01-05 18:21:58
795,9781844740444,1,1989-11-03 04:44:56
321,9780394705125,4,2019-10-09 14:39:27
618,9780886777883,4,2007-09-18 04:43:54
31,9780595092086,2,1980-08-20 17:29:29
787,9780679743347,3,2008-08-29 13:51:23
290,9780674824263,1,2005-06-15 21:36:55
782,9780671039721,5,1987-07-15 08:09:41
977,9780395959916,2,2018-09-29 06:25:55
68,9780886774677,5,1998-06-18 10:13:44
435,9781400033881,3,2002-08-20 21:17:26
333,9781401210618,2,2000-11-03 16:47:31
712,9780517122334,4,1993-08-28 06:21:39
567,9780141439631,4,2019-01-26 21:37:09
778,9780671524098,4,2007-03-28 15:02:19
184,9781421509570,5,2004-09-21 01:10:28
980,9780452270831,5,2008-07-29 06:30:19
604,9780192862099,1,2018-04-03 20:22:14
879,9780226675763,4,2009-09-02 23:05:56
648,9780449911891,4,2013-07-28 11:34:11
580,9780553053197,2,1999-03-09 18:09:31
288,9788425337604,2,2013-01-23 03:18:13
514,9780060086244,5,1994-04-04 07:52:03
913,9780812590562,5,2020-01-18 22:22:19
171,9780141187396,2,1993-08-12 23:14:51
565,9780553564945,2,1981-07-01 07:53:14
339,9780060085445,2,1984-10-06 09:19:36
68,9780812552843,3,2004-05-22 22:04:17
302,9781859843406,3,2007-05-08 22:19:54
166,9780425204238,3,1982-03-28 13:20:44
870,9780763628000,5,1994-06-08 17:47:19
287,9780785117759,4,2016-10-10 23:34:50
57,9781577314035,5,1997-12-18 19:31:19
635,9781400030774,4,1988-07-29 09:33:18
469,9780312339920,1,1994-06-09 07:28:03
255,9780575075061,2,2018-03-15 17:57:16
549,9780060880125,3,2008-11-19 18:04:48
697,9780446691901,2,1985-10-06 23:06:52
346,9780195117950,4,1999-08-14 13:28:33
433,9780312330347,2,2018-02-22 05:26:13
943,9781854790477,3,1991-09-12 07:52:04
683,9780970312556,4,1980-06-13 12:34:53
420,9780349117621,2,1984-01-31 13:24:01
921,9780679735250,5,1988-02-09 07:17:03
610,9780756611293,3,2006-02-22 13:11:58
259,9780141013954,4,2011-07-27 23:43:25
700,9780231102438,4,2013-08-02 12:04:11
568,9780143036388,1,2018-07-24 19:42:45
939,9780141007335,3,2012-02-26 00:22:21
932,9780026995016,1,1987-07-10 05:45:28
823,9781419163869,3,2001-12-04 00:23:01
203,9782070322886,1,1994-08-04 06:12:49
312,9780060086206,5,1981-07-06 10:29:03
347,9780801856686,2,1995-11-02 23:18:22
688,9780393324143,5,1991-01-19 05:24:35
506,9781401202224,4,1985-07-15 14:34:00
66,9781569803103,5,2011-12-05 01:59:22
250,9780671046170,2,1998-10-15 13:47:40
482,9780743487559,2,2018-08-11 20:25:59
534,9780394891057,2,2009-11-21 15:35:50
558,9780385175807,4,1995-02-17 20:42:24
781,9780698116412,4,2000-02-27 09:29:55
907,9780679866688,5,1983-05-22 22:55:21
293,9788466312806,1,2008-02-13 20:40:32
836,9781425462215,4,1996-09-01 08:49:14
340,9780060541439,1,1982-07-11 08:52:30
7,9780505521798,5,1985-02-21 03:21:57
403,9781402726637,2,2011-07-06 14:09:13
211,9780099427865,4,2007-06-10 19:01:07
756,9780440495048,4,1997-02-08 00:43:19
105,9780553233506,3,1998-07-26 02:04:37
759,9780631169406,2,1981-11-09 07:08:46
944,9780006499619,3,1986-05-31 06:52:27
830,9780785264699,3,1992-01-29 13:24:20
532,9780892818006,1,1985-03-16 23:45:59
652,9781578050499,4,1996-07-19 21:44:46
742,9780553575101,4,1983-03-28 04:00:02
455,9780345477385,1,2011-10-10 01:52:09
823,9781570623950,4,2000-08-14 07:09:13
569,9780847819270,4,2015-05-07 19:38:20
577,9780141185873,1,2007-05-11 16:43:03
572,9780679886181,5,1983-10-07 05:54:40
300,9783404204076,1,2010-03-25 13:17:58
657,9781559636629,1,2008-04-21 21:02:12
309,9790007672386,4,2012-05-30 02:38:11
354,9781589880085,2,2012-06-21 05:15:47
193,9780199210701,4,2019-12-29 19:22:40
564,9781568958125,1,1991-10-11 00:06:53
144,9780804119184,5,2000-09-09 14:42:51
395,9780393323856,5,2017-01-12 11:57:28
64,9781853261404,3,2011-06-27 07:49:42
901,9780688320140,2,2011-12-25 02:58:08
895,9780802133298,5,1999-05-19 02:46:13
578,9780812969702,1,1994-02-06 18:01:17
88,9780451529626,4,2008-10-08 19:05:09
522,9780071391405,2,1984-09-18 12:49:14
365,9780060753634,3,2020-05-27 02:47:30
56,9780872864283,4,2013-09-26 10:38:56
239,9780385324137,2,2007-11-09 15:29:03
832,9780440234746,4,2011-04-11 07:01:38
24,9781419950582,2,2020-09-06 20:25:22
809,9780140345827,5,2011-05-06 19:20:59
44,9780471377580,4,2008-08-03 14:54:56
391,9780552771337,5,2004-01-28 12:33:28
183,9780835608305,4,1988-06-20 15:38:42
512,9788497598361,3,1999-08-14 22:49:45
182,9780385302319,5,1988-02-24 01:05:36
896,9780756403416,1,1996-07-15 09:06:47
270,9780060934545,3,1981-05-21 19:07:22
746,9780060775858,1,1988-03-09 15:40:54
16,9780451412331,1,1981-06-20 11:16:06
346,9780804119436,5,1981-12-19 23:10:04
759,9780553561524,5,2009-05-06 13:04:08
840,9780694524983,4,2013-04-29 00:34:10
137,9780743203586,3,2009-02-06 09:51:49
458,9780871239327,2,2008-06-19 03:02:25
593,9780385494243,4,1983-07-30 19:13:37
545,9780140189445,5,1982-10-14 15:57:26
874,9780465020942,2,2009-12-10 11:33:55
161,9781594200939,3,1981-08-08 17:24:41
156,9780590255226,5,1997-01-04 10:47:02
184,9780373772513,5,2019-01-29 18:10:32
588,9781400044740,4,2018-01-02 02:46:02
458,9780618512652,3,2000-10-04 11:54:26
703,9780393321630,2,1985-09-17 13:01:24
724,9780268018498,5,2006-05-11 13:02:01
711,9780380815937,5,2011-09-26 03:41:53
664,9781585678839,2,1983-02-18 10:46:17
582,9781932958096,3,1994-06-19 19:54:35
136,9780786891078,2,2012-12-21 23:29:58
942,9783548253817,3,2016-11-20 07:45:52
183,9780060564780,2,2010-06-11 01:56:49
934,9780385280792,2,2015-08-27 18:46:40
163,9780349107868,1,1982-12-25 09:54:33
190,9780345409461,4,2004-10-03 19:14:20
592,9781590170700,5,1990-06-18 03:58:30
474,9781590301944,1,2004-03-01 13:48:24
867,9780609609972,5,2019-03-17 01:31:41
209,9780571225361,1,1992-11-22 07:14:34
543,9780375757976,2,1984-06-05 02:12:56
27,9780312010447,2,1983-12-21 07:05:22
213,9780140186123,5,2017-04-15 06:05:41
935,9780521406772,3,1986-06-10 00:03:13
851,9781590592168,3,2019-06-09 18:00:36
133,9780764585968,3,2006-08-15 09:36:50
162,9783570211021,3,1986-12-21 17:22:11
573,9780425145302,1,1993-01-18 21:01:22
22,9780140059021,4,1997-08-26 16:53:03
897,9780812694550,5,2012-07-21 01:51:55
26,9781903254387,2,1992-07-29 14:46:20
680,9780192801739,5,1991-04-21 22:26:07
111,9780618313662,4,2007-12-31 23:56:53
821,9781841580821,1,2011-06-24 18:41:15
299,9780465020942,2,1982-09-16 17:07:34
399,9780767909266,3,1996-08-01 21:58:26
337,9780977312795,5,2005-08-05 16:46:48
79,9780786838653,3,1999-10-01 14:10:50
767,9780865344921,5,2020-05-07 06:12:36
48,9780312966096,3,2016-09-24 18:04:46
239,9780805063394,5,1991-11-02 19:33:51
249,9781421506296,1,2011-09-29 22:55:33
590,9780345397614,2,2006-06-23 16:48:18
401,9781593082062,2,2016-09-25 21:52:11
2,9781929610259,1,1987-01-15 01:26:09
985,9781416524793,5,1991-01-18 19:58:21
232,9781413901450,5,1985-09-02 23:05:14
890,9780553563696,5,1981-09-06 04:44:44
995,9780440235590,2,1994-11-11 04:20:01
705,9780765345707,5,2001-09-07 05:00:18
654,9780312976279,4,1994-10-02 08:57:18
631,9780373767236,1,1991-03-25 18:43:29
128,9780143034353,4,1988-06-26 00:09:47
203,9780205358625,3,2001-08-25 17:53:22
198,9780441014224,5,2017-08-17 12:13:43
129,9780064420815,1,1991-07-24 08:49:04
197,9780262510875,3,1991-07-13 22:07:19
105,9780671876098,4,2004-02-17 16:25:27
626,9780812967883,2,2020-08-02 06:00:12
133,9780156030472,1,2009-07-31 15:08:52
274,9780886771386,3,2017-05-19 04:38:35
195,9780152026103,5,1990-11-25 15:30:00
754,9780812696011,3,2008-08-30 02:51:35
380,9780448431451,1,2016-06-25 23:22:55
864,9780689817168,4,2019-12-23 14:37:49
703,9780881031904,2,1992-06-17 19:59:06
933,9781587263835,1,2009-08-15 02:03:13
993,9780440508823,1,1988-12-18 12:11:41
946,9788120818941,3,1996-02-19 17:43:24
983,9781860429163,2,2001-03-28 20:18:37
865,9780446610223,3,1989-02-16 10:25:29
969,9780688154721,2,2008-06-08 13:22:36
64,9780425176931,1,1993-11-26 17:06:26
607,9780385040204,5,2018-12-20 13:23:47
468,9781595540454,1,1982-09-29 17:02:03
762,9780061120091,4,1982-07-14 01:12:45
155,9781410402363,2,1983-11-17 09:57:41
71,9780701106546,5,2005-12-30 15:56:59
79,9780375702068,4,2004-06-04 08:52:08
529,9780312304461,4,1996-10-08 20:39:10
202,9780345339300,5,2008-08-23 05:44:07
648,9780553560688,3,2004-06-26 09:26:36
524,9780060582548,4,2002-09-06 02:39:10
645,9780756403805,2,1990-01-02 01:07:59
458,9780140097351,2,2014-02-24 10:18:58
856,9780060593193,1,1993-10-10 13:13:09
339,9780064434980,4,2020-10-24 05:14:53
892,9780333581292,1,2000-01-17 10:35:52
177,9780060875077,4,1991-09-01 08:32:40
835,9780142001615,2,1987-11-25 14:03:00
825,9780446615860,5,1984-07-28 15:52:38
45,9780684873169,1,2003-06-24 01:20:47
972,9780751515572,4,2019-09-02 01:13:27
81,9780752858623,4,2010-01-12 09:54:55
797,9780860688662,1,2014-01-07 08:55:42
506,9780822002963,3,2018-01-21 23:31:16
486,9781859848982,1,2001-05-03 02:17:45
696,9781588340979,4,1994-01-06 23:20:57
705,9780936197449,4,1981-07-25 04:57:42
535,9780192835093,3,1983-12-14 07:56:36
733,9780821220801,5,1993-01-29 05:15:28
819,9781421506289,4,2004-02-23 01:27:11
300,9781416530817,5,1984-09-05 22:34:28
596,9780006496434,3,1998-08-06 12:45:12
137,9780380789023,3,2015-12-22 10:25:59
755,9781400002214,3,1998-01-26 19:17:32
264,9780393322576,2,1998-03-06 16:02:43
94,9780553270624,2,2017-11-25 22:38:04
261,9780345443601,5,2013-03-09 20:08:38
715,9781551665313,4,2006-01-16 09:39:11
662,9781932100563,1,2014-03-27 22:12:26
128,9780375760051,5,2015-07-23 17:50:48
351,9780449213896,3,2002-07-14 13:39:55
349,9781590171035,3,1986-11-07 00:32:52
446,9780679439202,1,2004-04-22 15:56:43
483,9781401301019,4,2016-07-07 07:31:08
412,9781400051731,5,1996-01-12 20:27:28
32,9780764225215,2,1990-11-03 03:04:07
734,9780060518653,4,2001-10-01 01:14:14
961,9780747267621,5,1991-09-28 23:41:04
686,9781555834531,5,1996-10-26 11:52:35
11,9780571201754,1,2001-11-16 00:18:33
288,9780393318791,5,1990-01-13 04:20:08
806,9780822013549,4,1997-08-28 20:41:03
212,9780099429791,2,2004-11-18 13:04:57
238,9781841591018,2,2005-08-24 16:59:23
576,9780631231271,4,2017-02-23 15:31:21
205,9781933330105,2,2002-06-18 05:51:18
162,9780571201150,1,2003-12-05 15:58:57
580,9781860460586,1,1996-07-13 15:22:34
853,9780826411327,1,2005-06-11 01:42:37
89,9780783548814,5,1993-09-10 12:38:58
385,9780844662923,2,2017-03-23 15:18:32
835,9780393061314,1,1980-08-02 13:17:29
399,9780449200681,4,2019-12-12 23:15:05
109,9780099437529,3,1987-09-28 07:01:39
572,9780060744878,4,2020-09-09 01:28:19
385,9781421513942,4,2007-05-16 15:49:44
778,9780679727224,4,2016-05-23 15:11:57
661,9780763622701,4,2017-05-13 04:14:10
506,9780440220459,1,2017-12-31 03:12:24
464,9780820324937,2,1988-11-16 08:22:30
614,9780060740450,1,2005-05-13 22:30:52
40,9780874918854,4,1991-05-10 11:11:46
52,9780764553134,1,1984-10-06 05:42:50
621,9780375839566,3,2018-10-27 21:40:19
166,9780140271577,2,1996-10-31 20:35:38
635,9780425207758,5,2019-12-27 05:43:07
375,9780689305641,1,2002-07-16 12:33:05
922,9780060739423,1,1983-08-12 20:35:36
119,9780679737995,5,2013-06-11 23:10:31
640,9780517219027,2,1998-09-11 04:30:38
235,9780767915694,3,2009-01-11 02:01:10
364,9780060094416,5,2006-02-12 04:18:25
882,9781400043149,1,1996-06-21 06:40:11
181,9780345468369,2,1987-09-29 18:26:55
672,9780425136980,2,1998-12-25 00:47:36
244,9781859843307,5,2005-11-11 12:44:36
606,9781845760656,2,2002-11-10 01:32:11
738,9782914370318,4,2010-10-03 08:07:07
584,9780515134476,2,1991-06-03 00:12:36
509,9781583372920,4,1982-07-13 15:43:10
868,9780140139402,2,2000-02-25 20:58:48
331,9780375719004,3,2006-06-03 08:55:04
878,9780520024274,5,2019-03-11 06:32:31
850,9780806501901,1,2007-11-17 19:48:59
17,9780375703065,4,1995-04-25 16:56:21
496,9780553574227,2,2017-06-22 12:50:48
952,9780425201596,5,1982-08-09 22:52:21
801,9780743499095,4,2009-01-10 04:54:17
569,9780425185506,3,2001-11-13 11:04:34
760,9780425170342,1,2019-12-23 19:12:56
395,9780399147319,2,2010-03-06 02:32:59
468,9781569716199,2,2007-12-29 22:38:04
591,9780595092086,3,2011-10-09 13:17:32
513,9780373250219,2,1992-08-16 06:46:21
715,9780972851725,4,2016-03-18 22:46:43
859,9781587150791,2,1993-07-02 04:01:07
76,9780679755487,4,2020-05-17 08:54:00
552,9780373802487,5,2015-02-25 19:39:12
620,9780141439969,5,2007-05-26 14:46:30
575,9780679760221,3,2010-07-29 23:03:49
878,9780671039721,4,2018-05-15 21:19:44
586,9780684867854,4,1987-09-09 01:22:20
923,9781557091840,4,1999-04-27 08:51:03
100,9780767903868,1,1981-12-23 19:07:40
253,9780349100470,3,2014-05-12 01:23:26
932,9780553381665,5,1987-04-11 12:26:43
145,9782070733460,3,2010-06-03 12:05:29
94,9780345462008,3,2006-03-21 09:15:10
638,9780425201916,5,1989-04-30 02:23:11
560,9780843947663,5,2006-08-18 18:14:11
356,9780312286217,1,2007-08-29 22:55:27
32,9781400085910,4,1991-04-26 19:18:55
735,9781574231007,1,2017-12-22 01:43:17
551,9780767901574,2,2017-03-15 23:45:13
437,9780385302319,5,2009-06-25 01:39:03
772,9780394752938,3,1986-12-01 18:43:39
141,9780763631604,1,2011-05-02 18:41:07
143,9781931243193,3,2015-11-27 19:37:27
571,9780140448153,5,1985-12-19 15:31:36
221,9783423118224,3,2008-11-24 07:54:36
976,9780226500607,2,2011-12-25 08:57:19
318,9780751510614,1,1995-06-13 10:14:51
387,9780671867423,2,2008-11-16 08:37:27
204,9780241136829,4,1993-04-29 10:22:34
174,9780375714573,2,2012-04-17 13:37:04
883,9781557042460,5,1982-04-27 19:56:46
793,9780865652422,2,2014-04-19 15:27:50
522,9780743482769,3,2005-04-30 19:36:13
320,9780385334266,2,2020-06-22 11:49:40
21,9780374530495,1,1994-12-16 20:39:52
168,9780446600453,5,2015-07-02 01:45:21
358,9780465014903,1,2013-05-24 16:40:45
68,9780312266059,2,2008-08-20 09:59:01
642,9780553573305,2,1994-02-16 06:35:01
966,9780689869037,4,2007-12-07 13:35:32
565,9780330345040,2,2001-07-01 19:30:16
117,9780765308375,1,2001-06-02 09:52:22
165,9780373117192,1,2010-05-18 20:36:37
226,9780060540944,3,1984-04-08 23:51:03
405,9781592000678,1,1986-12-31 14:42:42
844,9780312319731,5,2003-06-13 00:19:15
965,9781400085910,1,2017-03-03 22:13:22
586,9780689823824,3,1987-07-18 06:43:11
685,9780393020397,5,2003-03-13 05:25:15
800,9780143058328,1,2020-08-01 11:33:34
880,9780778324782,2,2002-12-10 05:33:08
674,9781413902570,4,1988-04-12 07:06:07
828,9780896892026,1,1986-05-05 13:09:23
498,9780898706833,5,1999-12-04 11:57:45
855,9780425211069,5,2016-05-22 15:25:51
218,9780345215505,2,2001-02-25 05:45:37
781,9780471743675,4,2011-12-14 22:29:40
10,9782290328316,3,2000-11-29 04:09:26
713,9780763623432,5,2020-09-16 13:39:23
407,9780747534938,2,2008-08-07 03:40:33
249,9781562920586,3,1985-10-25 00:27:03
339,9780060931407,4,1999-12-04 15:08:08
310,9781550023923,1,2003-07-15 14:07:55
