ISBN,CopyNumber,PatronID,CheckoutDate,DueDate,TimesRenewed,OverdueFee
9780766144736,4555,649,2016-01-02 11:33:15,2016-01-16 11:33:15,0,7.0
9780670913527,361,14,2019-03-11 07:55:29,2019-04-22 07:55:29,2,8.0
9780970312532,1378,114,2013-04-13 10:36:48,2013-04-27 10:36:48,0,5.0
9781416507819,3005,416,2018-03-10 13:52:54,2018-03-24 13:52:54,0,2.0
9780061093999,3478,707,2019-09-02 16:36:57,2019-10-14 16:36:57,2,0
9780446695688,1106,665,2018-08-19 11:06:19,2018-09-30 11:06:19,2,0
9780061020599,2028,994,2016-02-20 17:06:10,2016-03-05 17:06:10,0,0
9781570915925,3100,428,2012-07-01 10:03:45,2012-07-29 10:03:45,1,12.0
9780446695688,4629,97,2013-12-23 11:14:08,2014-02-03 11:14:08,2,3.5
9780394702452,4069,376,2011-06-01 13:06:36,2011-07-13 13:06:36,2,1.0
9780241136829,1929,68,2018-09-19 06:05:27,2018-10-03 06:05:27,0,15.0
9781401210007,1655,328,2010-07-07 11:55:46,2010-07-21 11:55:46,0,0
9780385493918,4073,435,2013-12-29 15:48:13,2014-01-12 15:48:13,0,2.5
9780674993389,2203,860,2011-08-13 20:53:27,2011-09-10 20:53:27,1,0
9781572705326,4247,225,2012-01-17 20:18:29,2012-01-31 20:18:29,0,0
9780306808913,2219,807,2014-02-14 22:19:51,2014-02-28 22:19:51,0,0
9780671026226,3896,450,2016-10-04 21:08:52,2016-10-18 21:08:52,0,10.0
9780674295032,4754,661,2010-11-22 07:03:31,2010-12-06 07:03:31,0,0
9780425147580,468,665,2014-11-10 11:48:34,2014-11-24 11:48:34,0,0
9780312940669,3661,772,2019-09-04 07:14:09,2019-09-18 07:14:09,0,4.0
9780156030489,2330,809,2019-07-20 16:24:33,2019-08-03 16:24:33,0,6.0
9780345305183,4580,504,2015-01-17 14:37:22,2015-02-28 14:37:22,2,4.5
9781850522317,4796,776,2013-02-28 17:25:35,2013-03-14 17:25:35,0,8.0
9780156260268,1355,857,2020-05-31 03:26:47,2020-06-28 03:26:47,1,0
9780767914222,825,125,2013-09-19 23:57:38,2013-10-03 23:57:38,0,1.0
9780345329561,296,203,2014-12-22 16:19:21,2015-01-05 16:19:21,0,0
9781559210911,2918,396,2018-11-01 18:03:49,2018-11-29 18:03:49,1,0
9781400065875,1937,475,2020-09-19 22:06:59,2020-10-03 22:06:59,0,0
9781568582863,4060,892,2019-12-12 00:55:50,2019-12-26 00:55:50,0,0
9781400095292,2156,514,2014-12-19 00:17:37,2015-01-02 00:17:37,0,8.0
9781595322357,4124,110,2018-11-05 12:15:46,2018-11-19 12:15:46,0,0
9780596006624,4896,195,2017-04-28 20:42:55,2017-05-12 20:42:55,0,0
9780345395184,4987,266,2017-07-02 10:42:12,2017-08-13 10:42:12,2,0
9780764542800,3020,903,2010-12-10 22:11:08,2010-12-24 22:11:08,0,0
9780743226721,27,971,2017-07-19 18:55:32,2017-08-02 18:55:32,0,6.5
9780671019099,4578,616,2011-07-27 21:13:46,2011-08-24 21:13:46,1,0
9782714438133,1258,371,2014-06-17 01:20:20,2014-07-01 01:20:20,0,2.5
9781579905088,1468,492,2018-04-21 19:31:54,2018-05-05 19:31:54,0,0
760789719271,277,294,2016-04-13 18:36:31,2016-04-27 18:36:31,0,8.5
9780140568196,505,417,2011-04-01 13:42:54,2011-04-15 13:42:54,0,0
9780689840333,4006,846,2015-02-08 07:38:04,2015-02-22 07:38:04,0,0
9780635034700,2833,751,2020-01-17 00:27:27,2020-01-31 00:27:27,0,0
9780425058732,2218,302,2011-01-11 09:17:15,2011-02-08 09:17:15,1,0
9780060845988,51,653,2018-01-31 16:58:37,2018-02-14 16:58:37,0,0
9780688140717,310,218,2012-01-08 01:42:04,2012-01-22 01:42:04,0,0
9780140440935,3543,168,2017-03-29 07:16:55,2017-04-12 07:16:55,0,12.5
9780812694550,4833,953,2012-07-10 21:50:37,2012-07-24 21:50:37,0,0
9780571202805,690,434,2018-09-12 23:06:13,2018-10-10 23:06:13,1,0
9782864603498,241,350,2014-11-16 01:04:17,2014-12-14 01:04:17,1,0
9780765309532,2214,965,2010-10-30 20:46:45,2010-11-27 20:46:45,1,0
9780143037576,1531,866,2010-12-19 03:38:41,2011-01-02 03:38:41,0,0
9780064400817,4967,499,2017-06-22 15:14:56,2017-07-20 15:14:56,1,0
9780399153891,391,239,2011-06-26 11:28:59,2011-07-24 11:28:59,1,0
9780449001172,125,508,2010-01-13 13:12:36,2010-01-27 13:12:36,0,3.5
9780071433716,1993,689,2011-07-17 15:31:10,2011-08-28 15:31:10,2,10.5
9780465073511,2062,724,2012-07-29 02:46:24,2012-08-12 02:46:24,0,0
9780440216803,2915,207,2020-11-10 06:46:56,2020-12-08 06:46:56,1,0
9780805077971,142,890,2012-08-25 18:57:29,2012-09-22 18:57:29,1,0
9781400076321,3658,994,2010-12-29 15:19:35,2011-01-12 15:19:35,0,0
9780486249445,3263,103,2011-12-04 17:00:49,2012-01-01 17:00:49,1,0
9780936197449,2063,362,2014-11-13 03:17:46,2014-12-25 03:17:46,2,0
9782290318492,2852,481,2012-11-23 07:56:49,2012-12-21 07:56:49,1,0
9780439791403,4077,690,2019-01-13 16:37:07,2019-01-27 16:37:07,0,0
9780394701844,1068,281,2020-11-22 05:03:19,2021-01-03 05:03:19,2,0
9780345434074,3337,288,2012-01-12 19:57:38,2012-01-26 19:57:38,0,0
9780385423755,3232,210,2018-02-07 15:30:06,2018-02-21 15:30:06,0,0
9780143039020,997,109,2010-05-06 12:58:34,2010-05-20 12:58:34,0,0
9780738202839,4304,105,2016-01-31 04:26:48,2016-03-13 04:26:48,2,2.5
9780393326710,1491,465,2013-08-05 03:10:06,2013-09-02 03:10:06,1,12.0
9780316059855,4733,513,2011-02-06 06:36:25,2011-02-20 06:36:25,0,15.0
9780451139696,1675,522,2014-03-15 08:10:34,2014-03-29 08:10:34,0,0
9781883477370,1700,235,2020-06-17 21:19:30,2020-07-01 21:19:30,0,0
9780786855384,3355,752,2018-06-03 17:23:16,2018-07-01 17:23:16,1,0
9780472027217,197,895,2010-11-10 05:34:38,2010-11-24 05:34:38,0,0
9780141000589,4137,274,2015-05-08 00:43:51,2015-06-05 00:43:51,1,0
9780743449328,628,974,2017-06-26 16:20:54,2017-07-10 16:20:54,0,0
9780060933166,316,944,2011-01-31 03:30:35,2011-02-14 03:30:35,0,0
9784091252012,4618,251,2019-08-11 00:07:21,2019-09-08 00:07:21,1,11.5
9780195172416,889,755,2014-03-12 21:48:25,2014-04-09 21:48:25,1,0
9780767908184,2845,527,2012-01-02 09:52:52,2012-01-16 09:52:52,0,14.0
9781590302484,2842,694,2015-04-22 15:13:21,2015-05-06 15:13:21,0,0
9780671731427,3270,908,2018-05-13 16:09:56,2018-05-27 16:09:56,0,0
9782070394821,980,174,2019-03-06 15:07:45,2019-04-03 15:07:45,1,13.5
9780785117681,3782,528,2019-01-20 20:22:03,2019-02-03 20:22:03,0,0
9780805208863,134,726,2019-03-27 05:51:54,2019-04-10 05:51:54,0,0
9780316905749,4396,514,2019-11-01 21:43:19,2019-11-15 21:43:19,0,7.0
9780441294701,3336,502,2016-09-08 04:08:42,2016-09-22 04:08:42,0,12.0
9780399154195,2464,758,2013-12-30 16:20:37,2014-01-13 16:20:37,0,0
9780785263715,2267,978,2014-04-14 11:14:16,2014-04-28 11:14:16,0,2.5
9781892391360,547,17,2011-10-26 20:57:33,2011-11-09 20:57:33,0,0
9780813013954,4454,586,2020-06-16 02:42:04,2020-06-30 02:42:04,0,0
9780425203576,1250,830,2014-07-22 10:49:23,2014-09-02 10:49:23,2,0
9780415285841,1149,622,2019-05-24 04:17:43,2019-06-07 04:17:43,0,12.5
9780061014093,2089,553,2012-05-02 19:03:13,2012-05-16 19:03:13,0,3.0
9780767915069,1899,746,2015-05-20 03:46:09,2015-06-03 03:46:09,0,2.5
9780451173317,682,84,2020-03-13 15:40:24,2020-03-27 15:40:24,0,0
9780312425944,3968,102,2018-12-13 14:35:12,2018-12-27 14:35:12,0,14.0
9780142437926,4807,828,2016-10-28 07:49:59,2016-11-25 07:49:59,1,5.0
9781400077090,750,192,2019-06-23 21:17:14,2019-07-07 21:17:14,0,14.5
9780071391405,2563,41,2012-08-08 20:14:18,2012-08-22 20:14:18,0,0
9784091255877,107,154,2011-01-01 21:00:48,2011-01-15 21:00:48,0,6.5
9780312989385,3733,583,2014-01-27 18:21:46,2014-02-10 18:21:46,0,10.5
9780141180632,4222,132,2012-09-07 13:44:56,2012-09-21 13:44:56,0,0
9780192840745,899,262,2016-05-02 10:28:14,2016-05-16 10:28:14,0,0
9780812696110,4598,941,2015-05-27 16:10:29,2015-07-08 16:10:29,2,0
9780345409706,635,941,2018-07-11 17:24:35,2018-07-25 17:24:35,0,8.5
9780756616342,694,732,2011-10-25 20:18:35,2011-11-08 20:18:35,0,0
9781933440194,3677,801,2018-06-11 04:28:19,2018-07-23 04:28:19,2,0
9780156032643,59,886,2020-04-12 01:07:46,2020-04-26 01:07:46,0,0
9780452280397,3413,870,2011-07-05 02:22:03,2011-08-16 02:22:03,2,6.5
9780330347761,3163,475,2018-11-11 01:27:39,2018-11-25 01:27:39,0,7.0
9780674802803,1821,982,2011-01-13 08:03:05,2011-02-10 08:03:05,1,0
9780747238904,1341,472,2012-11-03 05:00:39,2012-11-17 05:00:39,0,7.0
9780060838591,3761,429,2014-06-09 21:51:55,2014-06-23 21:51:55,0,0
9780802141682,3607,280,2011-10-01 12:52:52,2011-11-12 12:52:52,2,0
9780143037392,4406,756,2013-03-25 22:40:38,2013-04-08 22:40:38,0,0
9780071391405,985,407,2015-09-19 12:12:40,2015-10-17 12:12:40,1,8.0
9780691120041,2434,661,2015-08-09 21:45:01,2015-09-20 21:45:01,2,0
9780691019628,2198,335,2019-04-17 21:45:51,2019-05-01 21:45:51,0,0
9781568958125,4140,413,2015-06-13 09:35:09,2015-06-27 09:35:09,0,0
9780399245497,4719,116,2018-03-17 21:46:24,2018-03-31 21:46:24,0,0
9781586633523,3805,276,2010-07-17 14:31:02,2010-07-31 14:31:02,0,0
9780714843308,3907,428,2015-08-10 18:36:36,2015-09-07 18:36:36,1,0
9789587043648,1316,261,2014-04-16 04:45:03,2014-04-30 04:45:03,0,0
9780756403591,4752,995,2017-09-25 13:56:24,2017-10-09 13:56:24,0,0
9780812969702,486,859,2014-07-27 17:06:50,2014-09-07 17:06:50,2,0
9780694524983,3259,104,2010-05-24 16:16:39,2010-06-07 16:16:39,0,11.0
9780743243780,1214,555,2015-12-13 20:23:48,2016-01-10 20:23:48,1,0
9780140442526,3744,13,2017-06-18 19:38:40,2017-07-30 19:38:40,2,0
9780452284449,1666,764,2018-07-13 00:23:59,2018-08-10 00:23:59,1,0
9780140154078,3858,583,2015-10-24 19:47:12,2015-11-21 19:47:12,1,0
9780785115311,2502,720,2013-09-21 19:50:33,2013-10-05 19:50:33,0,11.5
9780517174968,1535,114,2015-10-11 21:05:11,2015-11-08 21:05:11,1,0
9781421504032,3652,777,2011-01-29 12:51:51,2011-03-12 12:51:51,2,0
9780143037750,4403,746,2012-10-17 17:58:40,2012-10-31 17:58:40,0,0
9780786852970,2463,600,2019-08-30 20:00:24,2019-09-13 20:00:24,0,0
9780060510862,148,156,2016-11-09 06:58:50,2016-11-23 06:58:50,0,3.0
9780743480710,4507,882,2014-07-18 19:09:21,2014-08-01 19:09:21,0,0
9780380000364,1692,982,2017-02-27 16:51:55,2017-03-27 16:51:55,1,0
9780140445503,3368,565,2018-11-08 07:38:05,2018-11-22 07:38:05,0,0
9780747250371,3358,754,2013-08-02 16:50:39,2013-08-16 16:50:39,0,1.5
9780743211482,2852,888,2016-01-24 18:21:47,2016-02-07 18:21:47,0,0
9781598160123,1471,75,2010-09-23 17:45:19,2010-10-21 17:45:19,1,0
9781591136446,1328,502,2013-09-24 13:31:53,2013-10-22 13:31:53,1,13.0
9780374517885,1250,954,2010-09-20 11:03:50,2010-11-01 11:03:50,2,0
9780099273868,1710,492,2011-11-06 04:32:15,2011-12-04 04:32:15,1,0
9780886778040,3254,280,2014-04-30 08:19:02,2014-06-11 08:19:02,2,0
9780440237679,3904,594,2012-05-18 15:38:50,2012-06-29 15:38:50,2,0
9788497598361,4465,545,2019-01-23 04:28:14,2019-02-06 04:28:14,0,12.0
9780843943993,1454,486,2020-02-24 12:57:57,2020-04-06 12:57:57,2,0
9780345483195,3690,325,2019-03-04 02:13:47,2019-03-18 02:13:47,0,12.0
9780439321624,1732,914,2010-01-30 08:16:19,2010-02-27 08:16:19,1,0
9780800614287,1796,472,2018-11-27 03:25:51,2018-12-11 03:25:51,0,0
9780451412355,3484,814,2016-06-30 22:52:44,2016-08-11 22:52:44,2,13.0
9780739326220,1541,458,2011-07-09 21:09:33,2011-07-23 21:09:33,0,0
9780765312938,842,528,2020-10-04 15:12:31,2020-10-18 15:12:31,0,0
9780140189308,1621,249,2016-11-08 07:36:51,2016-12-06 07:36:51,1,6.5
9780007126903,4245,910,2013-04-17 08:44:53,2013-05-01 08:44:53,0,9.0
9780060518653,2013,695,2018-02-23 07:02:57,2018-03-09 07:02:57,0,4.0
9780395680926,382,94,2019-05-31 08:31:03,2019-06-28 08:31:03,1,0
9781416509370,554,285,2015-01-02 11:36:41,2015-01-30 11:36:41,1,0
9780743276870,2527,839,2018-03-17 08:38:44,2018-04-28 08:38:44,2,0
9780752851310,1576,848,2010-05-07 21:42:21,2010-06-18 21:42:21,2,1.0
9781852421175,2297,157,2012-07-27 23:45:31,2012-08-10 23:45:31,0,2.5
9780142403884,785,380,2010-12-10 19:10:00,2010-12-24 19:10:00,0,0
9780393090024,4255,191,2019-06-14 01:57:36,2019-06-28 01:57:36,0,12.0
9780451821287,4471,489,2010-01-02 08:24:50,2010-01-16 08:24:50,0,0
9780099449232,3788,519,2020-10-13 19:25:11,2020-10-27 19:25:11,0,0
9780449231418,85,989,2018-03-09 07:55:02,2018-03-23 07:55:02,0,0
9780898794168,4589,747,2014-05-15 11:01:31,2014-05-29 11:01:31,0,0
9780738206363,2862,43,2016-12-18 03:43:55,2017-01-15 03:43:55,1,7.0
9780300098259,1390,943,2019-11-09 21:23:08,2019-11-23 21:23:08,0,10.0
9780441092758,1212,188,2020-10-14 18:40:27,2020-11-25 18:40:27,2,2.0
9780140435825,59,153,2018-02-26 05:39:38,2018-03-26 05:39:38,1,0
9780823408818,1405,835,2018-03-29 03:37:40,2018-04-12 03:37:40,0,0
9781591163558,461,138,2018-01-15 18:33:56,2018-02-12 18:33:56,1,8.0
9780312085124,3089,329,2014-08-20 19:52:24,2014-09-03 19:52:24,0,11.5
9780345345110,703,908,2010-12-27 11:58:12,2011-01-10 11:58:12,0,0
9781557047410,2075,932,2016-06-03 07:26:04,2016-06-17 07:26:04,0,0
9780435909611,2441,337,2020-06-07 16:51:23,2020-06-21 16:51:23,0,0
9780898702620,29,771,2012-09-15 09:34:08,2012-09-29 09:34:08,0,6.5
9780345436832,4411,465,2019-09-19 15:21:45,2019-10-03 15:21:45,0,0
9780451452887,3251,265,2016-04-27 15:39:38,2016-06-08 15:39:38,2,0
9780307281708,2868,502,2010-11-09 12:10:00,2010-11-23 12:10:00,0,12.5
9780688149895,2501,186,2017-02-14 21:42:02,2017-03-28 21:42:02,2,0
9781400031566,214,13,2017-06-18 02:55:56,2017-07-02 02:55:56,0,0
9780451218049,4991,617,2010-09-07 03:10:35,2010-09-21 03:10:35,0,0
9780395746561,2159,924,2017-10-17 13:23:59,2017-11-28 13:23:59,2,0
9780446358583,1770,624,2020-09-23 07:51:34,2020-10-21 07:51:34,1,14.5
9781558491229,2188,956,2018-10-10 05:34:47,2018-10-24 05:34:47,0,0
9780671704643,4024,999,2017-02-17 17:30:09,2017-03-03 17:30:09,0,0
9781569708873,1194,591,2016-04-30 17:44:39,2016-05-28 17:44:39,1,0
9780451218599,3645,759,2020-07-04 00:20:35,2020-07-18 00:20:35,0,0
9780452286351,2458,652,2011-01-14 01:42:08,2011-02-11 01:42:08,1,0
9781932219166,1150,678,2015-07-02 19:09:28,2015-07-30 19:09:28,1,0
9780520243262,697,983,2011-01-20 07:11:27,2011-02-03 07:11:27,0,0
9780393970128,2377,158,2015-10-10 07:32:07,2015-10-24 07:32:07,0,0
9780452285934,2804,728,2016-05-18 01:35:34,2016-06-01 01:35:34,0,0
9780375714689,2159,364,2020-08-30 04:59:56,2020-09-13 04:59:56,0,0
9780060782139,1789,68,2020-03-16 18:38:43,2020-03-30 18:38:43,0,0
9780192838971,2588,280,2012-05-31 16:33:48,2012-06-14 16:33:48,0,7.0
9780810954809,4945,536,2016-11-13 19:37:58,2016-12-25 19:37:58,2,0
9781932234299,4924,755,2018-08-03 16:34:06,2018-08-17 16:34:06,0,0
9781841591070,2504,317,2017-01-22 04:07:23,2017-02-05 04:07:23,0,0
9781572705487,757,153,2010-06-25 18:42:40,2010-07-09 18:42:40,0,0
9780141439631,3857,163,2011-05-09 07:03:54,2011-05-23 07:03:54,0,0
9780142405741,1311,69,2020-06-11 03:19:23,2020-06-25 03:19:23,0,0
9780385423397,2719,324,2010-08-09 23:37:59,2010-09-06 23:37:59,1,10.0
9780441014347,814,822,2018-01-29 01:54:33,2018-02-12 01:54:33,0,0
9780375400704,4261,243,2020-03-20 16:32:06,2020-05-01 16:32:06,2,0
9780767904414,2027,543,2011-02-12 09:09:43,2011-03-12 09:09:43,1,0
9780679722311,217,246,2011-07-27 04:54:04,2011-09-07 04:54:04,2,0
9788838461132,2354,737,2013-08-24 15:34:07,2013-10-05 15:34:07,2,1.0
9780590255226,2040,567,2017-08-06 03:58:25,2017-09-17 03:58:25,2,0
9781842055069,1320,225,2019-06-14 10:58:08,2019-06-28 10:58:08,0,0
9780618070237,737,416,2011-04-03 06:00:55,2011-05-01 06:00:55,1,0
9780325001531,3544,678,2020-08-15 05:42:10,2020-08-29 05:42:10,0,2.0
9780521010504,3738,315,2011-10-07 04:47:05,2011-11-04 04:47:05,1,0
9781844164110,689,229,2015-11-03 07:33:21,2015-12-15 07:33:21,2,0
9781932416596,4536,851,2013-07-15 00:49:48,2013-08-12 00:49:48,1,0
9781843911234,4599,713,2019-06-11 04:45:18,2019-07-09 04:45:18,1,1.0
9780375702365,1072,773,2018-07-25 21:45:32,2018-08-22 21:45:32,1,0
9780451200181,523,67,2010-02-07 20:17:57,2010-03-07 20:17:57,1,8.5
9780316159418,700,980,2011-09-13 19:18:23,2011-09-27 19:18:23,0,13.5
9780340831205,661,991,2017-02-11 14:07:58,2017-02-25 14:07:58,0,0
9782266130608,3001,254,2015-09-08 14:15:28,2015-09-22 14:15:28,0,0
9780345334244,4034,777,2012-05-24 19:50:32,2012-07-05 19:50:32,2,7.0
9780142180006,1096,800,2010-08-16 20:07:33,2010-08-30 20:07:33,0,0
9780143037484,3987,998,2011-01-02 04:16:35,2011-01-30 04:16:35,1,0
9780345472359,2267,577,2012-01-23 02:57:46,2012-02-06 02:57:46,0,0
9780393322965,4757,200,2019-06-22 04:23:51,2019-07-06 04:23:51,0,0
9780805016048,3635,61,2011-06-18 10:44:19,2011-07-02 10:44:19,0,0.5
9780688171629,4066,971,2011-01-20 10:48:22,2011-03-03 10:48:22,2,0
9780736904940,2106,513,2013-08-04 11:00:40,2013-08-18 11:00:40,0,0
9781557344038,4269,475,2016-08-06 06:16:08,2016-08-20 06:16:08,0,0
9780393324358,7,651,2011-05-22 02:18:40,2011-07-03 02:18:40,2,0
9780060974367,4487,660,2014-08-08 11:24:47,2014-09-05 11:24:47,1,7.5
9780441014439,2560,145,2011-06-22 20:18:48,2011-07-06 20:18:48,0,0
9781593081775,1084,492,2014-02-05 14:12:27,2014-02-19 14:12:27,0,0
9780380789023,917,666,2011-08-21 23:34:58,2011-10-02 23:34:58,2,13.0
9780029227961,2486,879,2010-07-03 22:05:45,2010-07-31 22:05:45,1,0
9780446674577,4027,656,2018-05-19 23:32:27,2018-06-30 23:32:27,2,6.5
9780515094794,3799,290,2010-01-17 21:43:50,2010-01-31 21:43:50,0,0
9780764119729,2342,305,2010-07-17 17:58:56,2010-08-28 17:58:56,2,2.5
9780679721888,4005,123,2015-01-21 04:55:35,2015-02-18 04:55:35,1,6.5
9780553274912,2860,569,2011-04-07 23:39:58,2011-04-21 23:39:58,0,11.0
9780394701844,638,169,2013-04-26 19:42:39,2013-05-24 19:42:39,1,0
9780140444421,2401,406,2013-06-09 19:20:37,2013-06-23 19:20:37,0,0
9780312890186,4924,944,2015-02-17 18:12:48,2015-03-03 18:12:48,0,0
9780691120522,341,875,2011-07-24 01:53:15,2011-08-21 01:53:15,1,0
9780310210085,4226,143,2019-10-21 10:22:22,2019-11-04 10:22:22,0,0
9780843955859,1940,662,2017-03-30 18:43:55,2017-04-13 18:43:55,0,0
9781591160489,1725,289,2016-10-03 14:28:07,2016-10-17 14:28:07,0,15.0
9780226307824,3604,92,2013-11-07 19:36:44,2013-11-21 19:36:44,0,1.5
9780743267748,2006,791,2019-12-12 21:48:26,2020-01-23 21:48:26,2,8.5
9780471791430,1189,610,2011-06-27 09:20:01,2011-07-11 09:20:01,0,9.0
9780679600268,4185,284,2011-11-10 06:56:24,2011-11-24 06:56:24,0,0
9780517309803,3726,741,2013-09-10 04:04:25,2013-09-24 04:04:25,0,0
9781596912311,1659,262,2010-01-21 18:39:08,2010-03-04 18:39:08,2,0
9781593270032,1049,664,2017-12-05 14:42:42,2017-12-19 14:42:42,0,0
9780822011088,4823,508,2018-07-02 16:33:04,2018-07-16 16:33:04,0,0
9781584795421,2590,997,2020-03-21 19:54:27,2020-04-04 19:54:27,0,14.0
9780198721598,4453,471,2020-02-25 16:12:21,2020-03-10 16:12:21,0,0
9780744002355,4337,523,2013-08-07 13:42:59,2013-09-18 13:42:59,2,0
9780684804484,2449,243,2013-09-29 06:03:40,2013-10-27 06:03:40,1,0
9780679729259,4621,372,2014-12-29 04:00:10,2015-01-12 04:00:10,0,0
9780880071314,2898,346,2020-08-28 07:52:26,2020-09-11 07:52:26,0,4.5
9780743477888,1345,651,2014-12-14 02:54:55,2015-01-25 02:54:55,2,0
9780307350428,2579,206,2011-02-25 09:41:27,2011-04-08 09:41:27,2,0
9780446673785,2538,460,2017-12-04 14:49:03,2017-12-18 14:49:03,0,0
9780060001537,3243,740,2014-06-12 17:51:46,2014-07-24 17:51:46,2,0
9780140139402,1485,7,2016-08-13 20:15:17,2016-08-27 20:15:17,0,0
9780786893966,4570,187,2014-01-24 18:11:41,2014-02-07 18:11:41,0,0
9780140280555,2029,593,2016-11-12 22:27:26,2016-11-26 22:27:26,0,0
9781568654300,1413,362,2012-07-07 01:25:02,2012-07-21 01:25:02,0,14.0
9780385497442,2298,206,2018-12-27 18:08:09,2019-01-10 18:08:09,0,0
9780743267748,3984,685,2017-04-23 05:33:10,2017-06-04 05:33:10,2,0
9780393060119,4003,576,2015-01-25 19:47:53,2015-02-22 19:47:53,1,1.5
9780521535144,1036,891,2014-07-21 07:30:38,2014-08-04 07:30:38,0,1.5
9780783554525,446,135,2012-07-04 05:07:15,2012-08-01 05:07:15,1,0
9781933368368,4685,611,2014-04-04 03:06:13,2014-04-18 03:06:13,0,0
9780441014156,817,374,2010-03-04 14:23:06,2010-03-18 14:23:06,0,8.5
9781582406930,3017,845,2019-04-11 14:03:15,2019-05-09 14:03:15,1,0
9782207240380,4215,441,2010-05-05 02:38:49,2010-06-02 02:38:49,1,0
9780553383829,1296,748,2015-04-01 22:50:00,2015-04-15 22:50:00,0,0
9780671047641,1598,853,2020-07-26 07:26:58,2020-08-09 07:26:58,0,0
9783548254357,3400,595,2016-07-20 01:13:41,2016-08-03 01:13:41,0,0
9780802715401,553,472,2015-03-11 06:44:17,2015-03-25 06:44:17,0,9.0
9780671763794,4885,749,2018-11-09 06:37:06,2018-12-07 06:37:06,1,11.5
9780787968335,2348,898,2018-07-22 13:12:26,2018-08-05 13:12:26,0,0
9780310217602,4916,808,2016-09-09 07:46:41,2016-10-21 07:46:41,2,15.0
9780385488358,417,753,2010-12-04 10:32:08,2011-01-01 10:32:08,1,0
9780061093982,1592,208,2017-06-28 21:06:02,2017-07-26 21:06:02,1,9.0
9780143039914,647,188,2015-03-30 11:13:16,2015-04-13 11:13:16,0,0
9780380731862,4162,516,2012-11-05 20:09:36,2012-12-03 20:09:36,1,0
9780340828069,4126,265,2010-09-05 08:33:27,2010-09-19 08:33:27,0,0
9780843943993,3061,192,2017-02-08 20:55:17,2017-03-08 20:55:17,1,0
9780465081455,4484,967,2016-01-18 00:18:28,2016-02-01 00:18:28,0,0
9780142437285,239,898,2012-03-28 18:49:12,2012-04-25 18:49:12,1,6.0
9780064407441,1226,796,2016-05-09 15:16:36,2016-06-06 15:16:36,1,0
9781585674794,4958,837,2020-04-11 14:22:06,2020-04-25 14:22:06,0,0
9781578064984,1711,215,2014-06-03 10:42:31,2014-07-01 10:42:31,1,0
9781593977795,1172,8,2013-01-31 15:34:32,2013-02-14 15:34:32,0,0
9780751533439,487,435,2020-11-19 18:49:01,2020-12-31 18:49:01,2,0
9780521599634,1803,873,2011-12-08 06:54:53,2012-01-05 06:54:53,1,0
9780192751164,3220,930,2015-03-11 07:38:26,2015-03-25 07:38:26,0,0
9780393324358,726,534,2011-07-31 22:33:41,2011-08-28 22:33:41,1,0
9780345476982,1292,196,2019-01-29 12:44:07,2019-02-12 12:44:07,0,4.5
9781883011543,2817,637,2017-11-10 02:33:57,2017-11-24 02:33:57,0,0
9780140367386,1517,408,2011-07-14 16:55:10,2011-07-28 16:55:10,0,3.0
9780345422910,1601,498,2020-05-15 11:33:04,2020-05-29 11:33:04,0,0
9780446612548,2304,825,2014-10-08 23:32:59,2014-11-05 23:32:59,1,0
9780064404419,468,915,2019-08-08 13:49:00,2019-08-22 13:49:00,0,15.0
9780553569971,3456,828,2018-08-08 13:29:45,2018-09-05 13:29:45,1,0
9781585675173,4493,822,2016-02-04 07:10:52,2016-02-18 07:10:52,0,0
9780375810688,4658,668,2015-02-08 12:34:50,2015-03-08 12:34:50,1,0
9783518376782,243,166,2011-10-27 19:00:58,2011-11-24 19:00:58,1,0
9780192833983,4668,80,2016-11-08 05:21:44,2016-11-22 05:21:44,0,9.5
9781593082062,2145,506,2014-05-17 22:23:04,2014-06-28 22:23:04,2,6.5
9780262530071,4648,930,2015-06-07 15:17:21,2015-07-05 15:17:21,1,0
9780060092573,2990,13,2010-07-29 14:46:44,2010-08-12 14:46:44,0,0
9780743484961,416,458,2014-10-09 13:17:12,2014-11-20 13:17:12,2,0
9780387222523,3860,549,2019-03-24 16:12:53,2019-04-21 16:12:53,1,7.5
9780198601739,535,637,2014-05-03 17:47:06,2014-05-17 17:47:06,0,0
9780373288564,959,531,2017-05-13 03:37:56,2017-06-10 03:37:56,1,0
9781883398293,1431,379,2010-12-04 12:11:10,2011-01-01 12:11:10,1,0
9780609810880,3045,236,2010-12-21 18:09:55,2011-01-18 18:09:55,1,0
9781421510781,3908,62,2013-11-29 10:57:52,2013-12-13 10:57:52,0,0
9789626343340,4038,805,2015-12-17 23:02:56,2015-12-31 23:02:56,0,0
9780425212783,4183,35,2016-12-25 04:06:27,2017-01-08 04:06:27,0,7.0
9780060885434,2219,443,2011-10-28 02:18:45,2011-11-11 02:18:45,0,0
9780747267447,2520,992,2016-10-24 14:29:59,2016-11-21 14:29:59,1,0
9780375726569,349,966,2010-11-10 10:27:18,2010-11-24 10:27:18,0,0
9780465008025,1495,783,2015-10-05 21:36:07,2015-10-19 21:36:07,0,0
9780571214266,2364,101,2018-03-07 11:58:09,2018-04-04 11:58:09,1,0
9780060931360,1444,932,2014-05-20 08:21:56,2014-07-01 08:21:56,2,0
9780761417101,4363,694,2017-09-04 14:19:27,2017-10-02 14:19:27,1,0
